index,MJ_2005,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,MJ_biocyc,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
53,MJ0048,translation initiation factor 6 (eIF-6) >> family,50196,49519, , , ,MJ_RS00240,translation initiation factor IF-6, ,49516,50196,opposite strand ,P, 
54,MJ0049,LSU ribosomal protein L31E,50454,50209, , , ,MJ_RS00245,50S ribosomal protein L31e,rpl31e,50206,50457,opposite strand ,P, 
61,MJ0055,"similar to 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase)",55763,55083, , , ,MJ_RS00280,"3,4-dihydroxy-2-butanone-4-phosphate synthase",ribB,55080,55763,opposite strand,P, 
63,MJ0057,similar to NA(+)/H(+) exchanger 1 >> family with MJ1521,57462,56185, , , ,MJ_RS00290,sodiumproton antiporter, ,56182,57462,opposite strand,P, 
64,MJ0058,similar to ammonium transporter >> family with MJ1343,58691,57591, , , ,MJ_RS00295,ammonium transporter,amt,57588,58745,opposite strand,P, 
65,MJ0059,similar to nitrogen regulatory protein P-II >> family with MJ1344,58979,59314, , , ,MJ_RS00300,P-II family nitrogen regulator, ,58979,59317, ,P, 
66,MJ0060,similar to methylthioadenosine phosphorylase,59467,60222,2.4.2.28, , ,MJ_RS00305,S-methyl-5'-thioadenosine phosphorylase,mtnP,59467,60225,annotation in biocyc more informational,P, 
67,MJ0061,ferredoxin >> family with MJ0146/MJ0199/MJ0533/MJ0624/MJ0722,60363,60602, , , ,MJ_RS00310,ferredoxin family protein, ,60363,60605, ,P, 
72,MJ0066,C-terminus similar to phosphoadenosine phosphosulfate reductase >> family with MJ0973,65078,63657,1.8.99.4, , ,MJ_RS00335,phosphoadenosine phosphosulfate reductase family protein, ,63654,65078,"opposite strand, EC number has changed to EC 1.8.4.8",P, 
76,MJ0069,acetylglutamate kinase >> family with MJ0044,66007,66906,2.7.2.8, , ,MJ_RS00350,acetylglutamate kinase,argB,66007,66909, ,P, 
81,MJ0074,hypothetical ATP-binding protein >> family with MJ0075/MJ0147/MJ0439/MJ0625/MJ0632/MJ0801/MJ0820/MJ0821/MJ1006/MJ1010/MJ1076/MJ1301/MJ1609/MJ1659/MJECL14/MJECL15/MJECL26,69089,68016, , , ,MJ_RS00370,AAA family ATPase, ,68013,69089,opposite strand,P, 
82,MJ0075,hypothetical ATP-binding protein >> family with MJ0074/MJ0147/MJ0439/MJ0625/MJ0632/MJ0801/MJ0820/MJ0821/MJ1006/MJ1010/MJ1076/MJ1301/MJ1609/MJ1659/MJECL14/MJECL15/MJECL26,70324,69236, , , ,MJ_RS00375,AAA family ATPase, ,69233,70324,opposite strand,P, 
92,MJ0085,similar to iron transport system binding protein,79630,80748, , , ,MJ_RS00425,iron ABC transporter substrate-binding protein, ,79630,80751,annotation in biocyc more informational,P, 
94,MJ0087,similar to hemin permease >> family with MJ0876/MJ0877,82477,82085, , , ,MJ_RS00435,iron ABC transporter permease, ,81930,82979,small variation in annotations,P, 
97,MJ0089,similar to ferric enterobactin transport ATP-binding protein >> family with MJ0873,83550,84302, , , ,MJ_RS00445,ABC transporter ATP-binding protein, ,83550,84305,"small variation in annotations, annotation in 2005 more informational",P, 
98,MJ0090,similar to collagenase,84389,85606, , , ,MJ_RS00450,U32 family peptidase, ,84395,85609,peptidase activity in both annotations,P, 
99,MJ0091,similar to Na+/Ca+ exchanger protein,85705,86610, , , ,MJ_RS00455,calcium/sodium antiporter, ,85705,86613, ,P, 
105,MJ0097,"archaeal translation initiation factor, aIF-2, subunit beta",91476,91048, , , ,MJ_RS00485,translation initiation factor IF-2 subunit beta, ,91045,91476,opposite strand,P, 
106,MJ0098,LSU ribosomal protein L37E,91857,91674, , , ,MJ_RS00490,50S ribosomal protein L37e,rpl37e,91672,91857,opposite strand,P, 
108,MJ0099,ferredoxin,93297,92905, , , ,MJ_RS00495,4Fe-4S binding protein, ,92902,93297,"opposite strand, annotation in biocyc more informational (type of ferredoxin)",P, 
110,MJ0101,"signal recognition particle, 54 kDa >> family with MJ0291",96405,95053, , , ,MJ_RS00505,signal recognition particle protein,ffh,95050,96405,opposite strand,P, 
114,MJ0103,molybdopterin cofactor synthesis protein >> family with MJ0619/MJ0824/MJ0804/MJ1093,97961,99256, , , ,MJ_RS00525,radical SAM protein, ,97958,99259,https//dx.doi.org/10.1021%2Fcb5004674 ,P, 
115,MJ0104,similar to DNA helicase,99273,101231, , , ,MJ_RS00530,IGHMBP2 family helicase, ,99273,101234,annotation in biocyc more informational,P, 
118,MJ0107,central region (aa 188-300) similar to dihydropteroate synthase >> family with MTH1741/PH0280/AF1414,102721,104295, , , ,MJ_RS00545,dihydropteroate synthase-like protein, ,102721,104298, ,P, 
119,MJ0108,pyruvate kinase,104308,105645,2.7.1.40, , ,MJ_RS00550,pyruvate kinase,pyk,104317,105648, ,P, 
122,MJ0111,protein-export membrane protein (SecD),106958,108145, , , ,MJ_RS00565,preprotein translocase subunit SecD, ,106958,108148,annotation in biocyc more informational,P, 
130,MJ0117,"translation initiation factor, eIF-2, subunit alpha",114962,114165, , , ,MJ_RS00605,translation initiation factor IF-2 subunit alpha, ,114162,114953,opposite strand,P, 
131,MJ0118,"methyl coenzyme M reductase II operon, protein D >> family with MJ0843",115215,115694, , , ,MJ_RS00610,methyl-coenzyme M reductase operon protein D,mcrD,115194,115697,annotation in 2005 more informational,P, 
134,MJ0121,similar to SN-glycerol-3-phosphate transport ATP-binding protein,117852,117070, , , ,MJ_RS00625,ABC transporter ATP-binding protein, ,117067,117852,"opposite strand, annotation in 2005 more informationalv(ugpC)",P, 
137,MJ0124,similar to type I restriction enzyme >> family with MJ1214,123002,119514,3.1.21.3, , ,MJ_RS00640,type I restriction endonuclease subunit R, ,119511,122885,"opposite strand, 117 nucleotides difference, annotation in biocyc more informational",P, 
139,MJ0126,similar to nucleotidyl-transferase >> family with MJ0128/MJ0141/MJ0435/MJ0604/MJ1215/MJ1217/MJ1305/MJ1379/MJ1547,123685,123392, , , ,MJ_RS00650,nucleotidyltransferase family protein, ,123388,123684,opposite strand,P, 
141,MJ0128,similar to nucleotidyl-transferase >> family with MJ0126/MJ0141/MJ0435/MJ0604/MJ1215/MJ1217/MJ1305/MJ1379/MJ1547,124241,124048, , , ,MJ_RS00660,nucleotidyltransferase family protein, ,124044,124340,"opposite strand, 99 nucleotides difference",P, 
150,MJ0135,similar to ribonuclease HII (rnhB),131111,130422, , , ,MJ_RS00700,ribonuclease HII,rnhB,130417,131109,opposite strand,P, 
152,MJ0137,putative protease >> family with MJ1495,134976,134119, , , ,MJ_RS00710,ATP-dependent Clp protease proteolytic subunit, ,134114,134959,"opposite strand, annotation in biocyc more informational",P, 
153,MJ0138,"cobyrinic acid a,c-diamide synthase related protein >> family with MTH1497",136566,135121, , , ,MJ_RS00715,AAA family ATPase, ,135116,136564,"opposite strand, annotation in 2005 more informational ",P, 
154,MJ0139,similar to potassium channel protein,136649,137242, , , ,MJ_RS00720,potassium channel family protein, ,136614,137243,swap with MJ0139,P, 
155,MJ0138.1,similar to potassium channel protein,137246,138244, , , ,MJ_RS00725,potassium channel protein, ,137244,138245,swap with MJ0138.1,P, 
159,MJ0141,similar to nucleotidyl-transferase >> family with MJ0126/MJ0128/MJ0435/MJ0604/MJ1215/MJ1217/MJ1305/MJ1379/MJ1547,139529,139825, , , ,MJ_RS00740,nucleotidyltransferase domain-containing protein, ,139527,139826, ,P, 
161,MJ0143,glutamyl-tRNA reductase,140221,141396,1.2.1.-, , ,MJ_RS00750,glutamyl-tRNA reductase,hemA,140219,141397,EC 1.2.1.70,P, 
164,MJ0146,ferredoxin >> family with MJ0061/MJ0199/MJ0533/MJ0624/MJ0722,143409,143203, , , ,MJ_RS00765,ferredoxin family protein, ,143198,143407,opposite strand,P, 
165,MJ0147,hypothetical ATP-binding protein >> family with MJ0074/MJ0075/MJ0439/MJ0625/MJ0632/MJ0801/MJ0820/MJ0821/MJ1006/MJ1010/MJ1076/MJ1301/MJ1609/MJ1659/MJECL14/MJECL15/MJECL26,144801,143701, , , ,MJ_RS00770,AAA family ATPase, ,143696,144799,"opposite strand, annotation in biocyc more informational",P, 
166,MJ0148,centromere/microtubule-binding protein CBF5,145821,144823, , , ,MJ_RS00775,RNA-guided pseudouridylation complex pseudouridine synthase subunit Cbf5, ,144818,145828,"opposite strand, small variation in annotation",P, 
169,MJ0151,"transcriptional regulator, AsnC family >> family with MJ0273/MJ0379",146595,147038, , , ,MJ_RS00785,Lrp/AsnC family transcriptional regulator, ,146593,147039,"same catalytic activity, possibly difference in sequence specificity, annotation in biocyc more informational",P, 
170,MJ0152,C-terminus similar to CO dehydrogenase/acetyl-CoA synthase beta subunit >> family with MJ0156,147331,149541, , , ,MJ_RS09290,CO dehydrogenase/CO-methylating acetyl-CoA synthase complex subunit beta,cdhC,147323,149542,annotation in biocyc more informational,P, 
173,MJ0155,"formate dehydrogenase, iron-sulfur subunit >> family with MJ0264/MJ0265",152594,153046,1.2.1.2, , ,MJ_RS00805,4Fe-4S dicluster domain-containing protein, ,152592,153047,"EC number has changed to EC 1.17.1.9, annotation in 2005 more informational",P, 
174,MJ0156,CO dehydrogenase/acetyl-CoA synthase beta subunit >> family with MJ0152,153072,154478, , , ,MJ_RS00810,CO dehydrogenase/CO-methylating acetyl-CoA synthase complex subunit beta,cdhC,153070,154479,"small variation in annotation, ""cdhC"" corresponds to a different subunit",P, 
179,MJ0158,similar to selenocysteine synthase (SELA),160155,161276, , , ,MJ_RS00835,TIGR03576 family pyridoxal phosphate-dependent enzyme, ,160152,161276,"same cofactor, same catalytic activity, annotation in 2005 more informational",P, 
181,MJ0160,glutamyl-tRNA (Gln) amidotransferase subunit B (gatB-2) >> family with MJ0019,164511,163096, , , ,MJ_RS00845,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB,gatB,163090,164496,"opposite strand, small variation in annotation, same subunit, in biocyc both negative charged a.a. as substrate",P, 
182,MJ0161,"acetolactate synthase, small subunit",165171,164659,4.1.3.18, , ,MJ_RS00850,acetolactate synthase small subunit,ilvN,164653,165159,"opposite strand, EC number has changed to 2.2.1.6",P, 
188,MJ0167,molybdenum cofactor biosynthesis moaB protein,170687,170199, , , ,MJ_RS00880,MogA/MoaB family molybdenum cofactor biosynthesis protein, ,170193,170684,"opposite strand, small variation in annotations, in 2005 moaB, in biocyc both mogA/moaB",P, 
189,MJ0168,archaeal histone 1 >> family with MJ0932/MJ1258/MJECL17/MJECL29,171013,170813, , , ,MJ_RS00885,histone family protein, ,170807,171010,"opposite strand, annotation in 2005 more informational",P, 
190,MJ0169,similar to cell division inhibitor (MinD) >> family with MJ0410/MJ0547/MJ0579,171253,172032, , , ,MJ_RS00890,septum site-determining protein MinD, ,171250,172032,"small variation in annotatios, same molecular function",P, 
192,MJ0171,DNA ligase,175026,173308,6.5.1.1, , ,MJ_RS00900,ATP-dependent DNA ligase,lig,173302,175023,opposite strand,P, 
193,MJ0172,L-isoaspartyl protein carboxyl methyltransferase,175830,175186,2.1.1.77, , ,MJ_RS00905,protein-L-isoaspartate O-methyltransferase,pcm,175180,175827,opposite strand,P, 
194,MJ0173,hypothetical HTH DNA-binding protein (sigma70 family) >> family with MJ0529/MJ0272/MJ1641/MJ1243,175931,176341, , , ,MJ_RS00910,Tfx family DNA-binding protein, ,175928,176341,"same substrate, DNA-binding transcription factor activities, small variation in annotations",P, 
195,MJ0174,cell division protein Pelota,176345,177385, , , ,MJ_RS00915,mRNA surveillance protein pelota, ,176342,177385,small variation in annotations,P, 
197,MJ0176,LSU ribosomal protein L3P,178423,179427, , , ,MJ_RS00925,50S ribosomal protein L3,rpl3,178420,179427,"same subunit, small variation in annotations",P, 
198,MJ0177,LSU ribosomal protein L4P,179472,180227, , , ,MJ_RS00930,50S ribosomal protein L4,rpl4,179469,180227,"same subunit, small variation in annotations",P, 
199,MJ0178,LSU ribosomal protein L23P,180264,180521, , , ,MJ_RS00935,50S ribosomal protein L23,rpl23,180261,180521,"same subunit, small variation in annotations",P, 
200,MJ0179,LSU ribosomal protein L2P,180584,181309, , , ,MJ_RS00940,50S ribosomal protein L2,rpl2,180581,181309,"same subunit, small variation in annotations",P, 
201,MJ0180,SSU ribosomal protein S19P,181398,181853, , , ,MJ_RS00945,30S ribosomal protein S19,rpsS,181395,181853,"same subunit, small variation in annotations",P, 
207,MJ0186,glutamate N-acetyltransferase,185426,184221,2.3.1.35, , ,MJ_RS00965,bifunctional ornithine acetyltransferase/N-acetylglutamate synthase,argJ,184215,185423,"opposite strand, bideroctional function in biocyc annotation, argJ corresponds to EC 2.3.1.35",P, 
211,MJ0189,SSU ribosomal protein S13P,187141,187590, , , ,MJ_RS00985,30S ribosomal protein S13,rps13,187138,187590,"same subunit, small variation in annotations",P, 
212,MJ0190,SSU ribosomal protein S4P,187651,188211, , , ,MJ_RS00990,30S ribosomal protein S4,rps4,187648,188211,"same subunit, small variation in annotations",P, 
213,MJ0191,SSU ribosomal protein S11P,188240,188626, , , ,MJ_RS00995,30S ribosomal protein S11,rps11,188237,188626,"same subunit, small variation in annotations",P, 
214,MJ0192,"DNA-dependent RNA polymerase, subunit D",188641,189213,2.7.7.6, , ,MJ_RS01000,DNA-directed RNA polymerase subunit D,rpoD,188638,189213, ,P, 
215,MJ0193,LSU ribosomal protein L18E,189240,189656, , , ,MJ_RS01005,50S ribosomal protein L18e,rpl18e,189291,189656,"51 nucleotides difference, same subunit, small variation in annotations",P, 
216,MJ0194,LSU ribosomal protein L13P,189682,190101, , , ,MJ_RS01010,50S ribosomal protein L13,rplM,189688,190101,"same subunit, small variation in annotations",P, 
217,MJ0195,SSU ribosomal protein S9P,190114,190521, , , ,MJ_RS01015,30S ribosomal protein S9,rps9,190111,190521,"same subunit, small variation in annotations",P, 
218,MJ0196,"DNA-dependent RNA polymerase, subunit N",190585,190800,2.7.7.6, , ,MJ_RS01020,DNA-directed RNA polymerase subunit N,rpoN,190579,190800, ,P, 
220,MJ0197,"DNA-dependent RNA polymerase, subunit K",190944,191114,2.7.7.6, , ,MJ_RS01030,DNA-directed RNA polymerase subunit K,rpoK,190941,191114, ,P, 
222,MJ0199,ferredoxin >> family with MJ0061/MJ0146/MJ0533/MJ0624/MJ0722,192385,192570, , , ,MJ_RS01040,4Fe-4S binding protein, ,192382,192570,annotation in biocyc more informational (type of ferredoxin),P, 
223,MJ0200,similar to hydrogenase expression/formation protein C,192867,192622, , , ,MJ_RS01045,HypC/HybG/HupF family hydrogenase formation chaperone, ,192616,192864,"opposite strand, small variation in annotations, biocyc annotation more informational",P, 
226,MJ0203,phosphoribosylformylglycinamidine cyclo-ligase,194578,195627,6.3.3.1, , ,MJ_RS01060,phosphoribosylformylglycinamidine cyclo-ligase,purM,194575,195627,"perfect match, EC 6.3.3.1 corresponds to purM",P, 
227,MJ0204,amidophosphoribosyltransferase precursor,195730,197142,2.4.2.14, , ,MJ_RS01065,amidophosphoribosyltransferase,purF,195727,197142,"EC 2.4.2.14 corresponds to purF, annotation in 2005 more informational",P, 
228,MJ0205,aspartate-semialdehyde dehydrogenase,198453,197410,1.2.1.11, , ,MJ_RS01070,aspartate-semialdehyde dehydrogenase,asd,197404,198450,"opposite strand, perfect match, EC 1.2.1.11 corresponds to asd",P, 
233,MJ0210,"succinyl-CoA synthetase, beta subunit (sucC)",201043,202134,6.2.1.5, , ,MJ_RS01095,ADP-forming succinate--CoA ligase subunit beta,sucC,201040,202134,"same catalytic activity, same subunit, annotation in biocyc more informational",P, 
238,MJ0214,hydrogenase accessory protein,204703,205047, , , ,MJ_RS01120,hydrogenase maturation nickel metallochaperone HypA,hypA,204673,205047,"small variation in annotations, annotation in biocyc more informational",P, 
240,MJ0216,"ATP synthase, subunit B >> family with MJ0217",207140,205746,3.6.1.34, , ,MJ_RS01130,ATP synthase subunit B,atpB,205740,207137,"opposite strand, EC number has changed to EC 7.1.2.2, same subunint, complete match, EC 7.1.2.2 corresponds to atpB, !?possible operon?!",P, 
241,MJ0217,"ATP synthase, subunit A >> family with MJ0216",208971,207190,3.6.1.34, , ,MJ_RS01135,ATP synthase subunit A,atpA,207184,208947,"opposite strand, EC number has changed to EC 7.1.2.2, same subunint, complete match, EC 7.1.2.2 corresponds to atpA, !?possible operon?!",P, 
242,MJ0218,"ATP synthase, subunit F",209307,209014,3.6.1.34, , ,MJ_RS01140,V-type ATP synthase subunit F,atpF,209008,209304,"opposite strand, EC number has changed to EC 7.1.2.2, same subunint, small variation in annotations, EC 7.1.2.2 corresponds to atpF, !?possible operon?!",P, 
243,MJ0219,"ATP synthase, subunit C [EC 3.6.1.34]",210517,209321,ONYMN, , ,MJ_RS01145,V-type ATP synthase subunit C,atpC,209315,210514,"opposite strand, EC number has changed to EC 7.1.2.2, same subunint, small variation in annotations, EC 7.1.2.2 corresponds to atpC, !?possible operon?!",P, 
244,MJ0220,"ATP synthase, subunit E",211232,210624,3.6.1.34, , ,MJ_RS01150,V-type proton ATPase subunit E, ,210618,211229,"opposite strand, EC number has changed to EC 7.1.2.2, same subunint, small variation in annotations, !?possible operon?!",P, 
245,MJ0221,"ATP synthase, subunit K",211960,211301,3.6.1.34, , ,MJ_RS01155,ATP synthase subunit K, ,211295,211957,"opposite strand, EC number has changed to EC 7.1.2.2, same subunint, complete match, !?possible operon?!",P, 
246,MJ0222,"ATP synthase, subunit I",214151,212067,3.6.1.34, , ,MJ_RS01160,V-type ATP synthase subunit I,atpI,212061,214148,"opposite strand, EC number has changed to EC 7.1.2.2, same subunint, small variation in annotations, EC 7.1.2.2 corresponds to atpI, !?possible operon?!",P, 
